Date,State/UnionTerritory,Cured,Deaths,Confirmed,Active_Cases
2020-04-04,Mizoram,0,0,1,1
2020-04-04,Odisha,0,0,5,5
2020-04-04,Puducherry,1,0,5,4
2020-04-04,Punjab,1,5,57,51
2020-04-04,Rajasthan,21,0,200,179
2020-04-04,Tamil Nadu,6,2,411,403
2020-04-04,Telangana,1,7,159,151
2020-04-04,Uttarakhand,2,0,16,14
2020-04-04,Uttar Pradesh,19,2,174,153
2020-04-04,West Bengal,3,3,69,63
2020-04-05,Andhra Pradesh,1,1,190,188
2020-04-05,Andaman and Nicobar Islands,0,0,10,10
2020-04-05,Arunachal Pradesh,0,0,1,1
2020-04-05,Assam,0,0,26,26
2020-04-05,Bihar,0,1,30,29
2020-04-05,Chandigarh,0,0,18,18
2020-04-05,Chhattisgarh,3,0,9,6
2020-04-05,Delhi,18,7,503,478
2020-04-05,Goa,0,0,7,7
2020-04-05,Gujarat,18,11,122,93
2020-04-05,Haryana,25,1,59,33
2020-04-05,Himachal Pradesh,1,1,6,4
2020-04-05,Jammu and Kashmir,4,2,106,100
2020-04-05,Jharkhand,0,0,3,3
2020-04-05,Karnataka,12,4,144,128
2020-04-05,Kerala,49,2,306,255
2020-04-05,Ladakh,10,0,14,4
2020-04-05,Madhya Pradesh,0,9,165,156
2020-04-05,Maharashtra,42,24,490,424
2020-04-05,Manipur,0,0,2,2
2020-04-05,Mizoram,0,0,1,1
2020-04-05,Odisha,0,0,20,20
2020-04-05,Puducherry,1,0,5,4
2020-04-05,Punjab,1,5,57,51
2020-04-05,Rajasthan,21,0,200,179
2020-04-05,Tamil Nadu,6,3,485,476
2020-04-05,Telangana,32,7,269,230
2020-04-05,Uttarakhand,2,0,22,20
2020-04-05,Uttar Pradesh,19,2,227,206
2020-04-05,West Bengal,10,3,80,67
2020-04-06,Andhra Pradesh,1,3,226,222
2020-04-06,Andaman and Nicobar Islands,0,0,10,10
2020-04-06,Arunachal Pradesh,0,0,1,1
2020-04-06,Assam,0,0,26,26
2020-04-06,Bihar,0,1,32,31
2020-04-06,Chandigarh,0,0,18,18
2020-04-06,Chhattisgarh,8,0,10,2
2020-04-06,Delhi,19,7,523,497
2020-04-06,Goa,0,0,7,7
2020-04-06,Gujarat,22,12,144,110
2020-04-06,Haryana,25,1,84,58
2020-04-06,Himachal Pradesh,2,1,13,10
2020-04-06,Jammu and Kashmir,4,2,109,103
2020-04-06,Jharkhand,0,0,4,4
2020-04-06,Karnataka,12,4,151,135
2020-04-06,Kerala,55,2,314,257
2020-04-06,Ladakh,10,0,14,4
2020-04-06,Madhya Pradesh,0,9,165,156
2020-04-06,Maharashtra,56,45,748,647
2020-04-06,Manipur,0,0,2,2
2020-04-06,Mizoram,0,0,1,1
2020-04-06,Odisha,2,0,21,19
2020-04-06,Puducherry,1,0,5,4
2020-04-06,Punjab,4,6,76,66
2020-04-06,Rajasthan,21,0,274,253
2020-04-06,Tamil Nadu,8,5,571,558
2020-04-06,Telangana,34,7,321,280
2020-04-06,Uttarakhand,4,0,26,22
2020-04-06,Uttar Pradesh,21,3,305,281
2020-04-06,West Bengal,10,3,80,67
2020-04-07,Andhra Pradesh,1,3,266,262
2020-04-07,Andaman and Nicobar Islands,0,0,10,10
2020-04-07,Arunachal Pradesh,0,0,1,1
2020-04-07,Assam,0,0,26,26
2020-04-07,Bihar,0,1,32,31
2020-04-07,Chandigarh,7,0,18,11
2020-04-07,Chhattisgarh,9,0,10,1
2020-04-07,Delhi,21,7,576,548
2020-04-07,Goa,0,0,7,7
2020-04-07,Gujarat,25,13,165,127
2020-04-07,Haryana,25,1,90,64
2020-04-07,Himachal Pradesh,2,1,13,10
2020-04-07,Jammu and Kashmir,4,2,116,110
2020-04-07,Jharkhand,0,0,4,4
2020-04-07,Karnataka,25,4,175,146
2020-04-07,Kerala,58,2,327,267
2020-04-07,Ladakh,10,0,14,4
2020-04-07,Madhya Pradesh,0,13,229,216
2020-04-07,Maharashtra,56,48,868,764
2020-04-07,Manipur,0,0,2,2
2020-04-07,Mizoram,0,0,1,1
2020-04-07,Odisha,2,1,42,39
2020-04-07,Puducherry,1,0,5,4
2020-04-07,Punjab,4,7,91,80
2020-04-07,Rajasthan,21,3,288,264
2020-04-07,Tamil Nadu,8,5,621,608
2020-04-07,Telangana,35,7,364,322
2020-04-07,Tripura,0,0,1,1
2020-04-07,Uttarakhand,5,0,31,26
2020-04-07,Uttar Pradesh,21,3,305,281
2020-04-07,West Bengal,13,3,91,75
2020-04-08,Andhra Pradesh,5,4,305,296
2020-04-08,Andaman and Nicobar Islands,0,0,10,10
2020-04-08,Arunachal Pradesh,0,0,1,1
2020-04-08,Assam,0,0,27,27
2020-04-08,Bihar,0,1,38,37
2020-04-08,Chandigarh,7,0,18,11
2020-04-08,Chhattisgarh,9,0,10,1
2020-04-08,Delhi,21,9,576,546
2020-04-08,Goa,0,0,7,7
2020-04-08,Gujarat,25,13,165,127
2020-04-08,Haryana,28,3,147,116
2020-04-08,Himachal Pradesh,2,1,18,15
2020-04-08,Jammu and Kashmir,4,2,116,110
2020-04-08,Jharkhand,0,0,4,4
2020-04-08,Karnataka,25,4,175,146
2020-04-08,Kerala,70,2,336,264
2020-04-08,Ladakh,10,0,14,4
2020-04-08,Madhya Pradesh,0,13,229,216
2020-04-08,Maharashtra,79,64,1018,875
2020-04-08,Manipur,0,0,2,2
2020-04-08,Mizoram,0,0,1,1
2020-04-08,Odisha,2,1,42,39
2020-04-08,Puducherry,1,0,5,4
2020-04-08,Punjab,4,7,91,80
2020-04-08,Rajasthan,21,3,328,304
2020-04-08,Tamil Nadu,19,7,690,664
2020-04-08,Telangana,35,7,427,385
2020-04-08,Tripura,0,0,1,1
2020-04-08,Uttarakhand,5,0,31,26
2020-04-08,Uttar Pradesh,26,3,343,314
2020-04-08,West Bengal,13,5,99,81
2020-04-09,Andhra Pradesh,6,4,348,338
2020-04-09,Andaman and Nicobar Islands,0,0,11,11
2020-04-09,Arunachal Pradesh,0,0,1,1
2020-04-09,Assam,0,0,28,28
2020-04-09,Bihar,0,1,39,38
2020-04-09,Chandigarh,7,0,18,11
2020-04-09,Chhattisgarh,9,0,10,1
2020-04-09,Delhi,21,9,669,639
2020-04-09,Goa,0,0,7,7
2020-04-09,Gujarat,25,16,179,138
2020-04-09,Haryana,29,3,169,137
2020-04-09,Himachal Pradesh,2,1,18,15
2020-04-09,Jammu and Kashmir,4,4,158,150
2020-04-09,Jharkhand,0,0,13,13
2020-04-09,Karnataka,28,5,181,148
2020-04-09,Kerala,83,2,345,260
2020-04-09,Ladakh,10,0,14,4
2020-04-09,Madhya Pradesh,0,16,259,243
2020-04-09,Maharashtra,117,72,1135,946
2020-04-09,Manipur,1,0,2,1
2020-04-09,Mizoram,0,0,1,1
2020-04-09,Odisha,2,1,42,39
2020-04-09,Puducherry,1,0,5,4
2020-04-09,Punjab,4,8,101,89
2020-04-09,Rajasthan,21,3,383,359
2020-04-09,Tamil Nadu,21,8,738,709
2020-04-09,Telangana,35,7,442,400
2020-04-09,Tripura,0,0,1,1
2020-04-09,Uttarakhand,5,0,35,30
2020-04-09,Uttar Pradesh,31,4,410,375
2020-04-09,West Bengal,16,5,103,82
2020-04-10,Andhra Pradesh,7,6,363,350
2020-04-10,Andaman and Nicobar Islands,0,0,11,11
2020-04-10,Arunachal Pradesh,0,0,1,1
2020-04-10,Assam,0,0,29,29
2020-04-10,Bihar,0,1,60,59
2020-04-10,Chandigarh,7,0,18,11
2020-04-10,Chhattisgarh,9,0,10,1
2020-04-10,Delhi,25,13,898,860
2020-04-10,Goa,1,0,7,6
2020-04-10,Gujarat,26,17,241,198
2020-04-10,Haryana,29,3,169,137
2020-04-10,Himachal Pradesh,6,1,28,21
2020-04-10,Jammu and Kashmir,6,4,184,174
2020-04-10,Jharkhand,0,1,13,12
2020-04-10,Karnataka,30,6,197,161
2020-04-10,Kerala,96,2,357,259
2020-04-10,Ladakh,10,0,15,5
2020-04-10,Madhya Pradesh,0,16,259,243
2020-04-10,Maharashtra,125,97,1364,1142
2020-04-10,Manipur,1,0,2,1
2020-04-10,Mizoram,0,0,1,1
2020-04-10,Odisha,2,1,44,41
2020-04-10,Puducherry,1,0,5,4
2020-04-10,Punjab,5,11,132,116
2020-04-10,Rajasthan,21,3,463,439
2020-04-10,Tamil Nadu,21,8,834,805
2020-04-10,Telangana,35,7,473,431
2020-04-10,Tripura,0,0,1,1
2020-04-10,Uttarakhand,5,0,35,30
2020-04-10,Uttar Pradesh,32,4,431,395
2020-04-10,West Bengal,16,5,116,95
2020-04-11,Andhra Pradesh,11,6,381,364
2020-04-11,Andaman and Nicobar Islands,0,0,11,11
2020-04-11,Arunachal Pradesh,0,0,1,1
2020-04-11,Assam,0,1,29,28
2020-04-11,Bihar,0,1,60,59
2020-04-11,Chandigarh,7,0,18,11
2020-04-11,Chhattisgarh,9,0,18,9
2020-04-11,Delhi,25,14,903,864
2020-04-11,Goa,1,0,7,6
2020-04-11,Gujarat,31,19,308,258
2020-04-11,Haryana,29,3,177,145
2020-04-11,Himachal Pradesh,6,1,28,21
2020-04-11,Jammu and Kashmir,6,4,207,197
2020-04-11,Jharkhand,0,1,17,16
2020-04-11,Karnataka,37,6,214,171
2020-04-11,Kerala,123,2,364,239
2020-04-11,Ladakh,10,0,15,5
2020-04-11,Madhya Pradesh,0,33,443,410
2020-04-11,Maharashtra,188,110,1574,1276
2020-04-11,Manipur,1,0,2,1
2020-04-11,Mizoram,0,0,1,1
2020-04-11,Odisha,2,1,48,45
2020-04-11,Puducherry,1,0,7,6
2020-04-11,Punjab,5,11,132,116
2020-04-11,Rajasthan,21,3,553,529
2020-04-11,Tamil Nadu,44,8,911,859
2020-04-11,Telangana,43,9,504,452
2020-04-11,Tripura,0,0,2,2
2020-04-11,Uttarakhand,5,0,35,30
2020-04-11,Uttar Pradesh,32,4,433,397
2020-04-11,West Bengal,16,5,126,105
2020-04-12,Andhra Pradesh,11,6,381,364
2020-04-12,Andaman and Nicobar Islands,10,0,11,1
2020-04-12,Arunachal Pradesh,0,0,1,1
2020-04-12,Assam,0,1,29,28
2020-04-12,Bihar,19,1,64,44
2020-04-12,Chandigarh,7,0,19,12
2020-04-12,Chhattisgarh,10,0,25,15
2020-04-12,Delhi,25,19,1069,1025
2020-04-12,Goa,5,0,7,2
2020-04-12,Gujarat,44,22,432,366
2020-04-12,Haryana,29,3,185,153
2020-04-12,Himachal Pradesh,6,1,32,25
2020-04-12,Jammu and Kashmir,6,4,224,214
2020-04-12,Jharkhand,0,1,17,16
2020-04-12,Karnataka,37,6,226,183
2020-04-12,Kerala,142,2,374,230
2020-04-12,Ladakh,10,0,15,5
2020-04-12,Madhya Pradesh,0,36,564,528
2020-04-12,Maharashtra,208,127,1761,1426
2020-04-12,Manipur,1,0,2,1
2020-04-12,Mizoram,0,0,1,1
2020-04-12,Odisha,12,1,54,41
2020-04-12,Puducherry,1,0,7,6
2020-04-12,Punjab,5,11,151,135
2020-04-12,Rajasthan,21,3,700,676
2020-04-12,Tamil Nadu,44,10,969,915
2020-04-12,Telangana,43,9,504,452
2020-04-12,Tripura,0,0,2,2
2020-04-12,Uttarakhand,5,0,35,30
2020-04-12,Uttar Pradesh,45,5,452,402
2020-04-12,West Bengal,19,5,134,110
2020-04-13,Andhra Pradesh,11,7,432,414
2020-04-13,Andaman and Nicobar Islands,10,0,11,1
2020-04-13,Arunachal Pradesh,0,0,1,1
2020-04-13,Assam,0,1,31,30
2020-04-13,Bihar,26,1,64,37
2020-04-13,Chandigarh,7,0,21,14
2020-04-13,Chhattisgarh,10,0,31,21
2020-04-13,Delhi,27,24,1154,1103
2020-04-13,Goa,5,0,7,2
2020-04-13,Gujarat,47,26,539,466
2020-04-13,Haryana,29,3,185,153
2020-04-13,Himachal Pradesh,13,1,32,18
2020-04-13,Jammu and Kashmir,6,4,245,235
2020-04-13,Jharkhand,0,2,19,17
2020-04-13,Karnataka,59,6,247,182
2020-04-13,Kerala,179,3,376,194
2020-04-13,Ladakh,10,0,15,5
2020-04-13,Madhya Pradesh,44,43,604,517
2020-04-13,Maharashtra,217,149,1985,1619
2020-04-13,Manipur,1,0,2,1
2020-04-13,Mizoram,0,0,1,1
2020-04-13,Nagaland,0,0,1,1
2020-04-13,Odisha,12,1,54,41
2020-04-13,Puducherry,1,0,7,6
2020-04-13,Punjab,14,11,167,142
2020-04-13,Rajasthan,21,3,812,788
2020-04-13,Tamil Nadu,50,11,1075,1014
2020-04-13,Telangana,100,16,562,446
2020-04-13,Tripura,0,0,2,2
2020-04-13,Uttarakhand,5,0,35,30
2020-04-13,Uttar Pradesh,47,5,483,431
2020-04-13,West Bengal,29,7,152,116
2020-04-14,Andhra Pradesh,14,9,473,450
2020-04-14,Andaman and Nicobar Islands,10,0,11,1
2020-04-14,Arunachal Pradesh,0,0,1,1
2020-04-14,Assam,0,1,31,30
2020-04-14,Bihar,26,1,66,39
2020-04-14,Chandigarh,7,0,21,14
2020-04-14,Chhattisgarh,10,0,31,21
2020-04-14,Delhi,30,28,1510,1452
2020-04-14,Goa,5,0,7,2
2020-04-14,Gujarat,55,26,617,536
2020-04-14,Haryana,34,3,199,162
2020-04-14,Himachal Pradesh,13,1,32,18
2020-04-14,Jammu and Kashmir,16,4,270,250
2020-04-14,Jharkhand,0,2,24,22
2020-04-14,Karnataka,65,9,258,184
2020-04-14,Kerala,198,3,379,178
2020-04-14,Ladakh,10,0,15,5
2020-04-14,Madhya Pradesh,51,50,730,629
2020-04-14,Maharashtra,229,160,2337,1948
2020-04-14,Manipur,1,0,2,1
2020-04-14,Meghalaya,0,0,1,1
2020-04-14,Mizoram,0,0,1,1
2020-04-14,Nagaland,0,0,1,1
2020-04-14,Odisha,18,1,55,36
2020-04-14,Puducherry,1,0,7,6
2020-04-14,Punjab,14,12,176,150
2020-04-14,Rajasthan,133,3,879,743
2020-04-14,Tamil Nadu,58,11,1173,1104
2020-04-14,Telangana,100,17,624,507
2020-04-14,Tripura,0,0,2,2
2020-04-14,Uttarakhand,7,0,35,28
2020-04-14,Uttar Pradesh,49,5,657,603
2020-04-14,West Bengal,36,7,190,147
2020-04-15,Andaman and Nicobar Islands,10,0,11,1
2020-04-15,Andhra Pradesh,16,9,503,478
2020-04-15,Arunachal Pradesh,0,0,1,1
2020-04-15,Assam,0,1,33,32
2020-04-15,Bihar,29,1,70,40
2020-04-15,Chandigarh,7,0,21,14
2020-04-15,Chhattisgarh,13,0,33,20
2020-04-15,Delhi,30,30,1561,1501
2020-04-15,Goa,5,0,7,2
2020-04-15,Gujarat,59,30,695,606
2020-04-15,Haryana,34,3,199,162
2020-04-15,Himachal Pradesh,13,1,33,19
2020-04-15,Jammu and Kashmir,30,4,278,244
2020-04-15,Jharkhand,0,2,27,25
2020-04-15,Karnataka,75,11,277,191
2020-04-15,Kerala,211,3,387,173
2020-04-15,Ladakh,10,0,17,7
2020-04-15,Madhya Pradesh,64,53,987,870
2020-04-15,Maharashtra,259,178,2687,2250
2020-04-15,Manipur,1,0,2,1
2020-04-15,Meghalaya,0,1,7,6
2020-04-15,Mizoram,0,0,1,1
2020-04-15,Nagaland,0,0,0,0
2020-04-15,Odisha,18,1,60,41
2020-04-15,Puducherry,1,0,7,6
2020-04-15,Punjab,14,13,186,159
2020-04-15,Rajasthan,147,3,1005,855
2020-04-15,Tamil Nadu,81,12,1204,1111
2020-04-15,Telangana,120,18,647,509
2020-04-15,Tripura,0,0,2,2
2020-04-15,Uttarakhand,9,0,37,28
2020-04-15,Uttar Pradesh,51,11,735,673
2020-04-15,West Bengal,37,7,213,169
2020-04-16,Andaman and Nicobar Islands,10,0,11,1
2020-04-16,Andhra Pradesh,20,14,534,500
2020-04-16,Arunachal Pradesh,0,0,1,1
2020-04-16,Assam,5,1,33,27
2020-04-16,Bihar,29,1,74,44
2020-04-16,Chandigarh,7,0,21,14
2020-04-16,Chhattisgarh,17,0,33,16
2020-04-16,Delhi,42,32,1578,1504
2020-04-16,Goa,5,0,7,2
2020-04-16,Gujarat,64,36,871,771
2020-04-16,Haryana,43,3,205,159
2020-04-16,Himachal Pradesh,16,1,35,18
2020-04-16,Jammu and Kashmir,36,4,300,260
2020-04-16,Jharkhand,0,2,28,26
2020-04-16,Karnataka,82,13,315,220
2020-04-16,Kerala,218,3,388,167
2020-04-16,Ladakh,10,0,17,7
2020-04-16,Madhya Pradesh,64,53,1120,1003
2020-04-16,Maharashtra,295,187,2919,2437
2020-04-16,Manipur,1,0,2,1
2020-04-16,Meghalaya,0,1,7,6
2020-04-16,Mizoram,0,0,1,1
2020-04-16,Nagaland,0,0,0,0
2020-04-16,Odisha,18,1,60,41
2020-04-16,Puducherry,1,0,7,6
2020-04-16,Punjab,27,13,186,146
2020-04-16,Rajasthan,147,3,1023,873
2020-04-16,Tamil Nadu,118,14,1242,1110
2020-04-16,Telangana,120,18,698,560
2020-04-16,Tripura,1,0,2,1
2020-04-16,Uttarakhand,9,0,37,28
2020-04-16,Uttar Pradesh,68,13,773,692
2020-04-16,West Bengal,42,7,231,182
2020-04-17,Andaman and Nicobar Islands,10,0,11,1
2020-04-17,Andhra Pradesh,36,14,572,522
2020-04-17,Arunachal Pradesh,0,0,1,1
2020-04-17,Assam,5,1,35,29
2020-04-17,Bihar,37,1,83,45
2020-04-17,Chandigarh,9,0,21,12
2020-04-17,Chhattisgarh,23,0,36,13
2020-04-17,Delhi,51,38,1640,1551
2020-04-17,Goa,6,0,7,1
2020-04-17,Gujarat,74,38,1021,909
2020-04-17,Haryana,43,3,205,159
2020-04-17,Himachal Pradesh,16,1,35,18
2020-04-17,Jammu and Kashmir,38,4,314,272
2020-04-17,Jharkhand,0,2,29,27
2020-04-17,Karnataka,82,13,353,258
2020-04-17,Kerala,245,3,395,147
2020-04-17,Ladakh,14,0,18,4
2020-04-17,Madhya Pradesh,65,57,1308,1186
2020-04-17,Maharashtra,300,194,3205,2711
2020-04-17,Manipur,1,0,2,1
2020-04-17,Meghalaya,0,1,9,8
2020-04-17,Mizoram,0,0,1,1
2020-04-17,Nagaland,0,0,0,0
2020-04-17,Odisha,19,1,60,40
2020-04-17,Puducherry,1,0,7,6
2020-04-17,Punjab,27,13,186,146
2020-04-17,Rajasthan,164,11,1131,956
2020-04-17,Tamil Nadu,180,15,1267,1072
2020-04-17,Telangana,186,18,743,539
2020-04-17,Tripura,1,0,2,1
2020-04-17,Uttarakhand,9,0,37,28
2020-04-17,Uttar Pradesh,74,14,846,758
2020-04-17,West Bengal,51,10,255,194
2020-04-18,Andaman and Nicobar Islands,11,0,12,1
2020-04-18,Andhra Pradesh,42,15,603,546
2020-04-18,Arunachal Pradesh,0,0,1,1
2020-04-18,Assam,9,1,35,25
2020-04-18,Bihar,37,2,85,46
2020-04-18,Chandigarh,9,0,21,12
2020-04-18,Chhattisgarh,24,0,36,12
2020-04-18,Delhi,72,42,1707,1593
2020-04-18,Goa,6,0,7,1
2020-04-18,Gujarat,88,48,1272,1136
2020-04-18,Haryana,43,3,225,179
2020-04-18,Himachal Pradesh,16,1,38,21
2020-04-18,Jammu and Kashmir,42,5,328,281
2020-04-18,Jharkhand,0,2,33,31
2020-04-18,Karnataka,92,13,371,266
2020-04-18,Kerala,255,3,396,138
2020-04-18,Ladakh,14,0,18,4
2020-04-18,Madhya Pradesh,69,69,1355,1217
2020-04-18,Maharashtra,331,201,3323,2791
2020-04-18,Manipur,1,0,2,1
2020-04-18,Meghalaya,0,1,11,10
2020-04-18,Mizoram,0,0,1,1
2020-04-18,Nagaland,0,0,0,0
2020-04-18,Odisha,21,1,60,38
2020-04-18,Puducherry,3,0,7,4
2020-04-18,Punjab,27,13,202,162
2020-04-18,Rajasthan,183,11,1229,1035
2020-04-18,Tamil Nadu,283,15,1323,1025
2020-04-18,Telangana,186,18,791,587
2020-04-18,Tripura,1,0,2,1
2020-04-18,Uttarakhand,9,0,42,33
2020-04-18,Uttar Pradesh,86,14,969,869
2020-04-18,West Bengal,55,10,287,222
2020-04-19,Andaman and Nicobar Islands,11,0,14,3
2020-04-19,Andhra Pradesh,42,15,603,546
2020-04-19,Arunachal Pradesh,0,0,1,1
2020-04-19,Assam,12,1,35,22
2020-04-19,Bihar,37,2,86,47
2020-04-19,Chandigarh,10,0,23,13
2020-04-19,Chhattisgarh,24,0,36,12
2020-04-19,Delhi,72,43,1893,1778
2020-04-19,Goa,6,0,7,1
2020-04-19,Gujarat,94,58,1604,1452
2020-04-19,Haryana,87,3,233,143
2020-04-19,Himachal Pradesh,16,1,39,22
2020-04-19,Jammu and Kashmir,51,5,341,285
2020-04-19,Jharkhand,0,2,35,33
2020-04-19,Karnataka,104,14,384,266
2020-04-19,Kerala,257,3,400,140
2020-04-19,Ladakh,14,0,18,4
2020-04-19,Madhya Pradesh,127,70,1407,1210
2020-04-19,Maharashtra,365,211,3651,3075
2020-04-19,Manipur,1,0,2,1
2020-04-19,Meghalaya,0,1,11,10
2020-04-19,Mizoram,0,0,1,1
2020-04-19,Nagaland,0,0,0,0
2020-04-19,Odisha,24,1,61,36
2020-04-19,Puducherry,3,0,7,4
2020-04-19,Punjab,31,16,219,172
2020-04-19,Rajasthan,183,11,1351,1157
2020-04-19,Tamil Nadu,365,15,1372,992
2020-04-19,Telangana,186,18,844,640
2020-04-19,Tripura,1,0,2,1
2020-04-19,Uttarakhand,9,0,42,33
2020-04-19,Uttar Pradesh,108,17,1084,959
2020-04-19,West Bengal,62,12,310,236
2020-04-20,Andaman and Nicobar Islands,11,0,15,4
2020-04-20,Andhra Pradesh,92,20,722,610
2020-04-20,Arunachal Pradesh,0,0,1,1
2020-04-20,Assam,17,1,35,17
2020-04-20,Bihar,42,2,96,52
2020-04-20,Chandigarh,13,0,26,13
2020-04-20,Chhattisgarh,25,0,36,11
2020-04-20,Delhi,290,45,2003,1668
2020-04-20,Goa,7,0,7,0
2020-04-20,Gujarat,106,67,1851,1678
2020-04-20,Haryana,87,3,233,143
2020-04-20,Himachal Pradesh,16,1,39,22
2020-04-20,Jammu and Kashmir,56,5,350,289
2020-04-20,Jharkhand,0,2,42,40
2020-04-20,Karnataka,111,16,395,268
2020-04-20,Kerala,270,3,402,129
2020-04-20,Ladakh,14,0,18,4
2020-04-20,Madhya Pradesh,127,74,1485,1284
2020-04-20,Maharashtra,507,223,4203,3473
2020-04-20,Manipur,2,0,2,0
2020-04-20,Meghalaya,0,1,11,10
2020-04-20,Mizoram,0,0,1,1
2020-04-20,Nagaland,0,0,0,0
2020-04-20,Odisha,24,1,68,43
2020-04-20,Puducherry,3,0,7,4
2020-04-20,Punjab,31,16,219,172
2020-04-20,Rajasthan,183,14,1478,1281
2020-04-20,Tamil Nadu,411,15,1477,1051
2020-04-20,Telangana,190,21,873,662
2020-04-20,Tripura,1,0,2,1
2020-04-20,Uttarakhand,11,0,44,33
2020-04-20,Uttar Pradesh,129,17,1176,1030
2020-04-20,West Bengal,66,12,339,261
2020-04-21,Andaman and Nicobar Islands,11,0,16,5
2020-04-21,Andhra Pradesh,96,22,757,639
2020-04-21,Arunachal Pradesh,1,0,1,0
2020-04-21,Assam,19,1,35,15
2020-04-21,Bihar,42,2,114,70
2020-04-21,Chandigarh,13,0,26,13
2020-04-21,Chhattisgarh,25,0,36,11
2020-04-21,Delhi,431,47,2081,1603
2020-04-21,Goa,7,0,7,0
2020-04-21,Gujarat,131,77,2066,1858
2020-04-21,Haryana,127,3,254,124
2020-04-21,Himachal Pradesh,16,1,39,22
2020-04-21,Jammu and Kashmir,71,5,368,292
2020-04-21,Jharkhand,0,2,46,44
2020-04-21,Karnataka,114,17,415,284
2020-04-21,Kerala,291,3,408,114
2020-04-21,Ladakh,14,0,18,4
2020-04-21,Madhya Pradesh,127,76,1540,1337
2020-04-21,Maharashtra,572,232,4669,3865
2020-04-21,Manipur,2,0,2,0
2020-04-21,Meghalaya,0,1,11,10
2020-04-21,Mizoram,0,0,1,1
2020-04-21,Nagaland,0,0,0,0
2020-04-21,Odisha,24,1,74,49
2020-04-21,Puducherry,3,0,7,4
2020-04-21,Punjab,39,16,245,190
2020-04-21,Rajasthan,205,25,1576,1346
2020-04-21,Tamil Nadu,457,17,1520,1046
2020-04-21,Telangana,190,23,919,706
2020-04-21,Tripura,1,0,2,1
2020-04-21,Uttarakhand,18,0,46,28
2020-04-21,Uttar Pradesh,140,20,1294,1134
2020-04-21,West Bengal,73,12,392,307
2020-04-22,Andaman and Nicobar Islands,11,0,17,6
2020-04-22,Andhra Pradesh,120,24,813,669
2020-04-22,Arunachal Pradesh,1,0,1,0
2020-04-22,Assam,19,1,35,15
2020-04-22,Bihar,46,2,126,78
2020-04-22,Chandigarh,14,0,27,13
2020-04-22,Chhattisgarh,26,0,36,10
2020-04-22,Delhi,611,47,2156,1498
2020-04-22,Goa,7,0,7,0
2020-04-22,Gujarat,144,95,2272,2033
2020-04-22,Haryana,127,3,254,124
2020-04-22,Himachal Pradesh,16,1,39,22
2020-04-22,Jammu and Kashmir,81,5,380,294
2020-04-22,Jharkhand,0,3,45,42
2020-04-22,Karnataka,129,17,425,279
2020-04-22,Kerala,323,3,427,101
2020-04-22,Ladakh,14,0,18,4
2020-04-22,Madhya Pradesh,148,80,1592,1364
2020-04-22,Maharashtra,722,251,5221,4248
2020-04-22,Manipur,2,0,2,0
2020-04-22,Meghalaya,0,1,12,11
2020-04-22,Mizoram,0,0,1,1
2020-04-22,Odisha,30,1,82,51
2020-04-22,Puducherry,3,0,7,4
2020-04-22,Punjab,49,16,251,186
2020-04-22,Rajasthan,230,25,1801,1546
2020-04-22,Tamil Nadu,635,18,1596,943
2020-04-22,Telangana,194,23,945,728
2020-04-22,Tripura,1,0,2,1
2020-04-22,Uttarakhand,19,0,46,27
2020-04-22,Uttar Pradesh,165,21,1412,1226
2020-04-22,West Bengal,73,15,423,335
2020-04-23,Andaman and Nicobar Islands,11,0,18,7
2020-04-23,Andhra Pradesh,141,27,895,727
2020-04-23,Arunachal Pradesh,1,0,1,0
2020-04-23,Assam,19,1,35,15
2020-04-23,Bihar,46,2,148,100
2020-04-23,Chandigarh,14,0,27,13
2020-04-23,Chhattisgarh,28,0,36,8
2020-04-23,Delhi,724,48,2248,1476
2020-04-23,Goa,7,0,7,0
2020-04-23,Gujarat,179,103,2407,2125
2020-04-23,Haryana,140,3,262,119
2020-04-23,Himachal Pradesh,18,1,40,21
2020-04-23,Jammu and Kashmir,92,5,407,310
2020-04-23,Jharkhand,8,3,49,38
2020-04-23,Karnataka,141,17,443,285
2020-04-23,Kerala,324,3,438,111
2020-04-23,Ladakh,14,0,18,4
2020-04-23,Madhya Pradesh,148,81,1695,1466
2020-04-23,Maharashtra,789,269,5652,4594
2020-04-23,Manipur,2,0,2,0
2020-04-23,Meghalaya,0,1,12,11
2020-04-23,Mizoram,0,0,1,1
2020-04-23,Odisha,32,1,83,50
2020-04-23,Puducherry,3,0,7,4
2020-04-23,Punjab,65,16,277,196
2020-04-23,Rajasthan,230,27,1890,1633
2020-04-23,Tamil Nadu,662,18,1629,949
2020-04-23,Telangana,197,24,960,739
2020-04-23,Tripura,1,0,2,1
2020-04-23,Uttarakhand,23,0,46,23
2020-04-23,Uttar Pradesh,187,21,1509,1301
2020-04-23,West Bengal,79,15,456,362
2020-04-24,Andaman and Nicobar Islands,11,0,22,11
2020-04-24,Andhra Pradesh,145,29,955,781
2020-04-24,Arunachal Pradesh,1,0,1,0
2020-04-24,Assam,19,1,36,16
2020-04-24,Bihar,46,2,176,128
2020-04-24,Chandigarh,14,0,27,13
2020-04-24,Chhattisgarh,28,0,36,8
2020-04-24,Delhi,808,50,2376,1518
2020-04-24,Goa,7,0,7,0
2020-04-24,Gujarat,258,112,2624,2254
2020-04-24,Haryana,156,3,272,113
